Property_ID,Listing_Title,Property_Type,Listing_Type,Created,Scraped,Latitude,Longitude,City,Airbnb_PID,Airbnb_HID,HomeAway_PID,HomeAway_HID
ha-1269933vb,The County Beach House - Prince Edward County,Cottage,Entire home/apt,NA,2019-01-03,44.0336176,-77.0199578,Prince Edward County,NA,NA,1269933vb,NA
ha-1275543vb,Gorgeous waterfront cottage close to everything County,Cottage,Entire home/apt,NA,2019-05-22,44.0445887,-77.078957,Prince Edward County,NA,NA,1275543vb,NA
ha-1291181vb,Year Round Renovated Century House in Picton,House,Entire home/apt,NA,2019-02-01,44.00805177,-77.13523418,Prince Edward County,NA,NA,1291181vb,NA
ha-1297151vb,The Bloomfield House,House,Entire home/apt,NA,2019-05-17,43.98748551,-77.23808757,Prince Edward County,NA,NA,1297151vb,NA
ha-1325832vb,"Bird Watching and Sunsets in Quiet South Bay, Prince Edward County",House,Entire home/apt,NA,2019-05-21,43.92031524,-77.02645354,Prince Edward County,NA,NA,1325832vb,NA
ha-1329826vb,Weekend Escape in the County,Apartment,Entire home/apt,NA,2018-09-03,44.01869135,-76.96560733,Prince Edward County,NA,NA,1329826vb,NA
ha-1330878vb,COUNTY BAY DREAM ON THE LAKE,House,Entire home/apt,NA,2019-01-30,43.98627872,-77.00834824,Prince Edward County,NA,NA,1330878vb,NA
ha-1337808vb,The Wellington House,House,Entire home/apt,NA,2019-01-04,43.95347183,-77.34006741,Prince Edward County,NA,NA,1337808vb,NA
ha-1339921vb,Spacious 4 Bedroom Cottage,Cottage,Entire home/apt,NA,2019-05-16,43.94737827,-77.23527388,Prince Edward County,NA,NA,1339921vb,NA
ha-1343165vb,The Blacksmith's House,House,Entire home/apt,NA,2018-05-27,43.98459819,-77.23107999,Prince Edward County,NA,NA,1343165vb,NA
ha-1344635vb,PRINCE EDWARD COUNTY: STARLIT SKIES COTTAGE,Cottage,Entire home/apt,NA,2019-02-01,43.98930972,-77.00797433,Prince Edward County,NA,NA,1344635vb,NA
ha-1354813vb,White Chapel Retreat ~ Overlooking The Bay,House,Entire home/apt,NA,2019-05-23,44.0340819,-77.1397087,Prince Edward County,NA,NA,1354813vb,NA
ha-1358547vb,Ballyshannon Cottage-Beautiful Picton Bay- Prince Edward County,Cottage,Entire home/apt,NA,2019-05-21,44.04220305,-77.06111198,Prince Edward County,NA,NA,1358547vb,NA
ha-1362642vb,"Quinte Townhouse, Mary Street Guesthouse",House,Entire home/apt,NA,2018-06-14,44.0056733,-77.1429677,Prince Edward County,NA,NA,1362642vb,NA
ha-1367577vb,"Bloomfield Suite, Mary Street Guesthouse",Apartment,Entire home/apt,NA,2018-06-21,44.00674909,-77.14332674,Prince Edward County,NA,NA,1367577vb,NA
ha-1367580vb,"Wellington Suite, Mary Street Guesthouse",Apartment,Entire home/apt,NA,2018-06-14,44.00582689,-77.14760726,Prince Edward County,NA,NA,1367580vb,NA
ha-1368380vb,Whispering Pines - Waterfront 2 bedroom cottage,Cottage,Entire home/apt,NA,2019-05-22,43.98882392,-77.00787008,Prince Edward County,NA,NA,1368380vb,NA
ha-1368385vb,Snuggle In - Rustic Waterfront 3 Bedroom Cabin,Cottage,Entire home/apt,NA,2019-05-20,43.9893944,-77.00858186,Prince Edward County,NA,NA,1368385vb,NA
ha-1368386vb,The Big House on Smith's Bay - Sleeps 10,House,Entire home/apt,NA,2019-05-22,43.98958351,-77.00816677,Prince Edward County,NA,NA,1368386vb,NA
ha-1368392vb,Pine Point- Rustic Waterfront 2 bedroom Cabin,Cottage,Entire home/apt,NA,2019-05-09,43.98562071,-77.00536829,Prince Edward County,NA,NA,1368392vb,NA
ha-1368559vb,Sugar Shack- Rustic Waterfront  3 Bedroom Cottage,Cabin,Entire home/apt,NA,2019-05-22,43.98552823,-77.006064,Prince Edward County,NA,NA,1368559vb,NA
ha-1368564vb,Clear Water -Rustic Lake Front 2 Bedroom Cabin,Cabin,Entire home/apt,NA,2019-05-22,43.98619598,-77.00776305,Prince Edward County,NA,NA,1368564vb,NA
ha-1370203vb,The Summer House Vacation Retreat - Your home while in the County! Sleeps 10,House,Entire home/apt,NA,2019-05-14,43.95420124,-77.35872003,Prince Edward County,NA,NA,1370203vb,NA
ha-1400545vb,Walking distance to Lake on the Mountain,House,Entire home/apt,NA,2018-10-21,44.0353441,-77.04827037,Prince Edward County,NA,NA,1400545vb,NA
ha-1416961vb,The Cronk Farmhouse built in 1802,House,Entire home/apt,NA,2019-05-12,44.15850506,-77.12539903,Prince Edward County,NA,NA,1416961vb,NA
ha-1439989vb,A quiet retreat in a rural setting,Apartment,Entire home/apt,NA,2019-05-17,43.9064879,-77.0839536,Prince Edward County,NA,NA,1439989vb,NA
ha-1452309vb,West Lake Waterfront - YomanChic Cottage,Cottage,Entire home/apt,NA,2019-05-06,43.93243379,-77.27286209,Prince Edward County,NA,NA,1452309vb,NA
ha-1452624vb,Luxury 2-bedroom rental by Delphi Creek,Apartment,Entire home/apt,NA,2019-05-16,44.00927414,-77.13126399,Prince Edward County,NA,NA,1452624vb,NA
ha-1457486vb,Bloomfield Main Street,House,Entire home/apt,NA,2019-05-13,43.98728023,-77.22625556,Prince Edward County,NA,NA,1457486vb,NA
ha-1457685vb,Bloomfield Main Street,House,Entire home/apt,NA,2019-05-12,43.9906451,-77.2158968,Prince Edward County,NA,NA,1457685vb,NA
ha-1459006vb,Luxury house rental located in Picton Village Prince Edward County,House,Entire home/apt,NA,2019-05-23,44.0116649,-77.1460004,Prince Edward County,NA,NA,1459006vb,NA
ha-1463463vb,Prince Edward County - Picton: 5.5 Acres Private Waterfront Home,House,Entire home/apt,NA,2019-05-15,44.13651288,-77.06897716,Prince Edward County,NA,NA,1463463vb,NA
ha-1475922vb,Lake Avenue Park RV Resort - LVE,Cottage,Entire home/apt,NA,2019-05-12,43.8961106,-77.2009932,Prince Edward County,NA,NA,1475922vb,NA
ha-1495683vb,Chic Cottage Rental in Prince Edward County,House,Entire home/apt,NA,2019-05-22,43.91356337,-77.26517701,Prince Edward County,NA,NA,1495683vb,NA
ha-1529726vb,Beautiful Acres Waterfront Cabin,Cabin,Entire home/apt,NA,2019-05-16,44.13560772,-77.17970906,Prince Edward County,NA,NA,1529726vb,NA
ha-1539797vb,The West Lake House lakeside retreat,House,Entire home/apt,NA,2019-05-11,43.9519206,-77.3387699,Prince Edward County,NA,NA,1539797vb,NA
ha-1558848vb,Blue Door Cottage - Cozy Getaway in Prince Edward County,House,Entire home/apt,NA,2019-05-20,43.9276186,-77.0191803,Prince Edward County,NA,NA,1558848vb,NA
ha-1591710vb,"""Sandbanker Retreat"" Close to Sandbanks beaches and Dunes",House,Entire home/apt,NA,2019-05-12,43.92746162,-77.25497989,Prince Edward County,NA,NA,1591710vb,NA
ha-1598843vb,**THE  SANDBANKS  SWEET RETREAT OF PRINCE EDWARD COUNTY**,Cottage,Entire home/apt,NA,2019-05-12,43.9339499,-77.2630429,Prince Edward County,NA,NA,1598843vb,NA
ha-1636667vb,By The Manor - 2 Sandbanks Passes plus A/C!,House,Entire home/apt,NA,2019-05-23,43.9972021,-77.1706099,Prince Edward County,NA,NA,1636667vb,NA
ha-1642490vb,"PEC Waterfront ""The Lily Pad"" - completely renovated",House,Entire home/apt,NA,2019-05-12,44.06575462,-77.55197905,Prince Edward County,NA,NA,1642490vb,NA
ha-180251,Highway House on Loyalist Parkway,House,Entire home/apt,NA,2018-04-26,43.9598996,-77.3102657,Prince Edward County,NA,NA,180251,NA
ha-194395vb,"Brumasole Farm…Close to beaches, room to explore.",House,Entire home/apt,NA,2019-05-19,43.91736603,-77.1499939,Prince Edward County,NA,NA,194395vb,NA
ha-206349,"Luxury Weekly Rental Home, Minutes to Sand Beaches",House,Entire home/apt,NA,2017-09-04,43.92442403,-77.21545636,Prince Edward County,NA,NA,206349,NA
ha-208564vb,"Lake House - Sandbanks - West Lake - Picton, Ontario",House,Entire home/apt,NA,2019-05-13,43.93537892,-77.26831129,Prince Edward County,NA,NA,208564vb,NA
ha-299595vb,Cozy Cottage on Harbour,House,Entire home/apt,NA,2019-01-01,44.01554697,-77.13426033,Prince Edward County,NA,NA,299595vb,NA
ha-299693vb,Waterfront Cottage - Lake Consecon - Prince Edward County,Cottage,Entire home/apt,NA,2018-04-17,44.00999452,-77.42027468,Prince Edward County,NA,NA,299693vb,NA
ha-312497vb,"Lake House-Sandbanks Provincial Park-West Lake-Picton, Ontario",House,Entire home/apt,NA,2019-05-20,43.94282591,-77.24640961,Prince Edward County,NA,NA,312497vb,NA
ha-312816vb,A Lakefront Family Oriented and Rustic Cottage; Great Fishing.,Cottage,Entire home/apt,NA,2018-06-20,43.98581903,-77.00583686,Prince Edward County,NA,NA,312816vb,NA
ha-3793175,Cape Cod style home in the heart of the lakeside village of Wellington,House,Entire home/apt,NA,2019-05-14,43.951811,-77.3481228,Prince Edward County,NA,NA,3793175,NA
ha-3876800,Waterfront 'Resort-Style' Retreat within 5 min of Sandbanks,House,Entire home/apt,NA,2018-01-04,43.93291301,-77.27472607,Prince Edward County,NA,NA,3876800,NA
ha-3889150,"Historic country home near wineries, beaches, cycling, fine dining and more.",Cottage,Entire home/apt,NA,2019-05-22,44.0018445,-77.5068012,Prince Edward County,NA,NA,3889150,NA
ha-3969988,Cherry Beach Resort Family Cottage,Cottage,Entire home/apt,NA,2018-12-05,43.9226658,-77.1794296,Prince Edward County,NA,NA,3969988,NA
ha-3977158,Sandbanks Summer Village Resort - Ontario,House,Entire home/apt,NA,2017-06-08,43.90682983,-77.19552612,Prince Edward County,NA,NA,3977158,NA
ha-3977231,Black River Retreat - Prince Edward,Cottage,Entire home/apt,NA,2018-01-24,43.96599197,-77.04218292,Prince Edward County,NA,NA,3977231,CanadaStays-970970w
ha-3978469,50 Wharf Street - Wellington,Cottage,Entire home/apt,NA,2018-01-24,43.95268631,-77.3496933,Prince Edward County,NA,NA,3978469,CanadaStays-970970w
ha-3980161,"Bay Of Quinte, Waterfront Cottage - Carrying Place",Cottage,Entire home/apt,NA,2018-05-30,44.10270691,-77.49770355,Prince Edward County,NA,NA,3980161,CanadaStays-970970w
ha-3982972,Wellers Bay Cottage - Prince Edward County,Cottage,Entire home/apt,NA,2019-05-22,43.9868979,-77.5521575,Prince Edward County,NA,NA,3982972,CanadaStays-970970w
ha-3983747,Cressy Bayside Waterfront Cottage - Picton,Cottage,Entire home/apt,NA,2017-06-08,44.10538864,-76.86225128,Prince Edward County,NA,NA,3983747,NA
ha-3984785,"The Green Cottage - Consecon, Ontario, Canada",Cottage,Entire home/apt,NA,2017-06-08,43.96812439,-77.55271149,Prince Edward County,NA,NA,3984785,NA
ha-3985358,"Sandbreeze - Picton, Ontario, Canada",Cottage,Entire home/apt,NA,2019-05-21,44.00588226,-77.1570816,Prince Edward County,NA,NA,3985358,CanadaStays-970970w
ha-3986368,"Haslemere Cottage - Prince Edward County, Ontario",Cottage,Entire home/apt,NA,2019-05-15,43.9016849,-77.2235452,Prince Edward County,NA,NA,3986368,CanadaStays-970970w
ha-3988059,"Romantic Loft In Picton - Ontario, Canada",House,Entire home/apt,NA,2019-05-20,44.01275253,-77.13768005,Prince Edward County,NA,NA,3988059,CanadaStays-970970w
ha-3990968,"Cottage By The Dunes - Prince Edward, Ontario",House,Entire home/apt,NA,2018-09-13,43.93897172,-77.2724882,Prince Edward County,NA,NA,3990968,CanadaStays-970970w
ha-3990980,"Shamrock Cove - Waupoos, Ontario, Canada",House,Entire home/apt,NA,2018-07-15,43.98312055,-77.00681793,Prince Edward County,NA,NA,3990980,CanadaStays-970970w
ha-3991118,"Lands End - Wellington, Ontario, Canada",Cottage,Entire home/apt,NA,2018-09-11,43.95065418,-77.34960046,Prince Edward County,NA,NA,3991118,CanadaStays-970970w
ha-3991176,"Waupoos Escape - Ontario, Canada",Cottage,Entire home/apt,NA,2018-01-04,44.00584412,-76.98542023,Prince Edward County,NA,NA,3991176,CanadaStays-970970w
ha-3992430,Weller's Bay Retreat - Consecon - Ontario,House,Entire home/apt,NA,2017-11-07,43.99871445,-77.52345276,Prince Edward County,NA,NA,3992430,NA
ha-4013017,Sandpiper Cottage - Cherry Valley - Ontario,Cottage,Entire home/apt,NA,2018-09-13,43.93424365,-77.16953916,Prince Edward County,NA,NA,4013017,CanadaStays-970970w
ha-4019085,Ashgrove House - Wellington,Cottage,Entire home/apt,NA,2018-01-22,43.95001984,-77.35474396,Prince Edward County,NA,NA,4019085,CanadaStays-970970w
ha-4019088,Meadowlake Cottage - Prince Edward County,House,Entire home/apt,NA,2019-05-20,43.99927902,-77.16506958,Prince Edward County,NA,NA,4019088,CanadaStays-970970w
ha-4019089,Addyton House - Prince Edward County,Cottage,Entire home/apt,NA,2017-06-08,44.00739288,-77.14167023,Prince Edward County,NA,NA,4019089,NA
ha-4019090,The Stone House On Lake Ontario,Cottage,Entire home/apt,NA,2017-06-08,43.98379517,-77.24595642,Prince Edward County,NA,NA,4019090,NA
ha-4019093,Shining Waters Vista,House,Entire home/apt,NA,2018-09-12,43.9233376,-77.04679191,Prince Edward County,NA,NA,4019093,CanadaStays-970970w
ha-4029726,"Loyalist Farmhouse On 80 Acres - Picton, Ontario",Cottage,Entire home/apt,NA,2019-05-12,44.00936508,-77.13737488,Prince Edward County,NA,NA,4029726,CanadaStays-970970w
ha-4035600,Matthie Loft Suite - Prince Edward County,Cottage,Entire home/apt,NA,2017-07-06,43.98026276,-77.25668335,Prince Edward County,NA,NA,4035600,NA
ha-4035611,Summerfield On Mill Pond,Cottage,Entire home/apt,NA,2017-06-08,43.98711014,-77.22768402,Prince Edward County,NA,NA,4035611,NA
ha-4035704,Matthie Farmhouse - Prince Edward,Cottage,Entire home/apt,NA,2018-01-18,43.98026276,-77.25668335,Prince Edward County,NA,NA,4035704,CanadaStays-970970w
ha-4035714,Kooringal - Prince Edward County,House,Entire home/apt,NA,2019-05-16,43.9316511,-77.4358067,Prince Edward County,NA,NA,4035714,CanadaStays-970970w
ha-4035715,Hollyhock House - Prince Edward County,Cottage,Entire home/apt,NA,2018-01-22,43.95360947,-77.35049438,Prince Edward County,NA,NA,4035715,CanadaStays-970970w
ha-4035721,The Wexford House - Prince Edward County,House,Entire home/apt,NA,2018-04-05,44.01024246,-77.13859558,Prince Edward County,NA,NA,4035721,CanadaStays-970970w
ha-4035723,Somerset Suite - Prince Edward County,Cottage,Entire home/apt,NA,2017-06-08,44.00915527,-77.14676666,Prince Edward County,NA,NA,4035723,NA
ha-4035730,Hannigan House - Prince Edward County,House,Entire home/apt,NA,2018-12-03,43.95400426,-77.352329460000007,Prince Edward County,NA,NA,4035730,CanadaStays-970970w
ha-4035733,Sandbanks Lakeshore Cottage,House,Entire home/apt,NA,2018-06-16,43.89630344,-77.26743785,Prince Edward County,NA,NA,4035733,CanadaStays-970970w
ha-4035738,Robin's Nest - Prince Edward County,Cottage,Entire home/apt,NA,2017-08-03,44.02719116,-77.12082672,Prince Edward County,NA,NA,4035738,NA
ha-4035739,Britannia House - Prince Edward County,House,Entire home/apt,NA,2019-05-22,43.9375241,-77.1514436,Prince Edward County,NA,NA,4035739,CanadaStays-970970w
ha-4035740,West Lake Cedar House,House,Entire home/apt,NA,2018-03-15,43.95151138,-77.23805237,Prince Edward County,NA,NA,4035740,CanadaStays-970970w
ha-4035744,"Serendipity - Wellington, Ontario",Cottage,Entire home/apt,NA,2018-01-24,43.95045853,-77.35259247,Prince Edward County,NA,NA,4035744,CanadaStays-970970w
ha-4035748,Lake Breezes on Beach Street,House,Entire home/apt,NA,2018-06-27,43.94740059,-77.33857218,Prince Edward County,NA,NA,4035748,CanadaStays-970970w
ha-4035757,Bloomfield Garden Cottage,House,Entire home/apt,NA,2019-03-19,43.9843115,-77.2445969,Prince Edward County,NA,NA,4035757,CanadaStays-970970w
ha-4035758,Ashton Grove - Prince Edward County,Cottage,Entire home/apt,NA,2017-06-08,44.14789963,-77.17294312,Prince Edward County,NA,NA,4035758,NA
ha-4035760,A Captain's Dream - Prince Edward County,Cottage,Entire home/apt,NA,2017-06-08,43.91637421,-77.02682495,Prince Edward County,NA,NA,4035760,NA
ha-403607vb,THIS PROPERTY IS NO LONGER AVAILABLE,House,Entire home/apt,NA,2018-02-26,44.0118666,-77.55083694,Prince Edward County,NA,NA,403607vb,NA
ha-4037443,Bailey's Place - Renovated On Tv By Scott Mcgillivray For 2016,House,Entire home/apt,NA,2018-04-26,43.99009705,-77.0117569,Prince Edward County,NA,NA,4037443,CanadaStays-970970w
ha-4040294,21 East - Wellington,Cottage,Entire home/apt,NA,2018-09-11,43.9485355,-77.348208,Prince Edward County,NA,NA,4040294,CanadaStays-970970w
ha-4049118,Beach-front Cottage!,House,Entire home/apt,NA,2019-02-05,43.90177155,-77.09098053,Prince Edward County,NA,NA,4049118,CanadaStays-970970w
ha-4085343,Spectacular Wellington Lake Front Setting With Views Of Sandbanks,Bungalow,Entire home/apt,NA,2019-05-21,43.94675996,-77.3671717,Prince Edward County,NA,NA,4085343,Sandbanks-Vacations-&-Tours-944420w
ha-4085344,Private Waterfront Escape With Heated Pool,Cottage,Entire home/apt,NA,2019-05-23,43.9861107,-77.004339,Prince Edward County,NA,NA,4085344,Sandbanks-Vacations-&-Tours-944420w
ha-4088748,258 Cottages - East Lake #6,House,Entire home/apt,NA,2019-05-18,44.01047134,-77.1448288,Prince Edward County,NA,NA,4088748,CanadaStays-970970w
ha-4091576,"The Clarence On Quinte - Picton, Ontario, Canada",Cottage,Entire home/apt,NA,2017-06-08,44.00862122,-77.13922119,Prince Edward County,NA,NA,4091576,NA
ha-4105406,"Minutes from Sandbanks, Family Friendly, Country Comfort",House,Entire home/apt,NA,2019-01-07,43.95756573,-77.16696339,Prince Edward County,NA,NA,4105406,NA
ha-4134058,Cherry Beach Resort - Cherry Valley,House,Entire home/apt,NA,2018-03-15,43.85155106,-77.15882874,Prince Edward County,NA,NA,4134058,CanadaStays-970970w
ha-4165695,Empire Inn And Suites Located In The Charming Town Of Bloomfield (ON),House,Entire home/apt,NA,2019-05-21,43.984988,-77.2315873,Prince Edward County,NA,NA,4165695,CanadaStays-970970w
ha-4171706,Waterfront Home In Prince Edward County,Cottage,Entire home/apt,NA,2018-03-15,44.14186096,-77.38625336,Prince Edward County,NA,NA,4171706,CanadaStays-970970w
ha-4172978,Large Deluxe Waterfront Family Cottage/House Near Sandbanks,Cottage,Entire home/apt,NA,2019-03-19,43.9357028,-77.2687552,Prince Edward County,NA,NA,4172978,CanadaStays-970970w
ha-4192334,Reconnect With Yourself & Nature In This Off-Grid Tiny Cabin,Cottage,Entire home/apt,NA,2019-05-12,44.0295174,-77.3643954,Prince Edward County,NA,NA,4192334,CanadaStays-970970w
ha-4193637,"Waterfront On The Bay Of Quinte, PEC",House,Entire home/apt,NA,2017-06-08,44.14006042,-77.3879776,Prince Edward County,NA,NA,4193637,NA
ha-4194688,Hampton's Bay Cottage,Cottage,Entire home/apt,NA,2017-12-07,43.9242946,-77.0204733,Prince Edward County,NA,NA,4194688,CanadaStays-970970w
ha-4194704,DeGroffe House - Prince Edward County,House,Entire home/apt,NA,2019-05-13,43.9856724,-77.2324281,Prince Edward County,NA,NA,4194704,CanadaStays-970970w
ha-4194960,Chez Somm - Wellington,House,Entire home/apt,NA,2019-04-15,43.9527947,-77.3442514,Prince Edward County,NA,NA,4194960,CanadaStays-970970w
ha-4204877,"Hill Street Blue - Picton, Ontario",House,Entire home/apt,NA,2018-09-23,44.01499263,-77.13141424,Prince Edward County,NA,NA,4204877,CanadaStays-970970w
ha-4211216,Beautiful Farmhouse in the heart of the County - 20 minute to The Sandbanks,House,Entire home/apt,NA,2017-07-06,43.9835685,-77.0923517,Prince Edward County,NA,NA,4211216,NA
ha-4214541,Sommerhaus - Prince Edward,Cottage,Entire home/apt,NA,2018-01-22,44.0445398,-77.0875625,Prince Edward County,NA,NA,4214541,CanadaStays-970970w
ha-4237772,"Greyhouse- Waterfront with private pool, hot tub, sauna in Prince Edward County",House,Entire home/apt,NA,2018-08-02,44.13703625,-77.38765042,Prince Edward County,NA,NA,4237772,CanadaStays-970970w
ha-431787vb,PICTON CARRIAGE HOUSE,Apartment,Entire home/apt,NA,2017-06-16,44.00872287,-77.14477945,Prince Edward County,NA,NA,431787vb,NA
ha-434429vb,The Blue Door Cottage,Cottage,Entire home/apt,NA,2018-08-29,43.92753306,-77.01935971,Prince Edward County,NA,NA,434429vb,NA
ha-4356491,"Cozy Spot In Wellington Steps From The Drake, Piano Bar And East And Main",House,Entire home/apt,NA,2019-05-16,43.951171,-77.3484504,Prince Edward County,NA,NA,4356491,Sandbanks-Vacations-&-Tours-944420w
ha-4356496,Relax and canoe in this private wilderness area,Cottage,Entire home/apt,NA,2019-05-17,43.93590867,-77.00946831,Prince Edward County,NA,NA,4356496,Sandbanks-Vacations-&-Tours-944420w
ha-4356499,Feel Your Worries Wash Away As You Enter This Beautifully Decorated Home,House,Entire home/apt,NA,2019-05-22,43.9516063,-77.3485111,Prince Edward County,NA,NA,4356499,Sandbanks-Vacations-&-Tours-944420w
ha-4356502,Cottage by the Dunes,Cottage,Entire home/apt,NA,2018-08-29,43.93670545,-77.26727243,Prince Edward County,NA,NA,4356502,Sandbanks-Vacations-&-Tours-944420w
ha-4356503,Lovingly restored and cared for home north of Picton,House,Entire home/apt,NA,2019-05-21,44.13343313,-77.18210075,Prince Edward County,NA,NA,4356503,Sandbanks-Vacations-&-Tours-944420w
ha-4356506,"Farm View On Main 4 Bedrooms, 2 Bathrooms, Sleeps 12",House,Entire home/apt,NA,2019-05-21,43.990323,-77.2182473,Prince Edward County,NA,NA,4356506,Sandbanks-Vacations-&-Tours-944420w
ha-4356507,"Waterfront home on Smith's Bay, Lake Ontario",House,Entire home/apt,NA,2019-05-23,44.00078656,-77.00467949,Prince Edward County,NA,NA,4356507,Sandbanks-Vacations-&-Tours-944420w
ha-4356511,ONE OF OUR FEW PROPERTIES OFFERING LAST MINUTE SHORT STAYS IN HIGH SEASON.,Cottage,Entire home/apt,NA,2018-03-09,43.9998756,-77.0062982,Prince Edward County,NA,NA,4356511,Sandbanks-Vacations-&-Tours-944420w
ha-4356512,Lakeside Retreat is a well-equipped waterfront bungalow,Bungalow,Entire home/apt,NA,2019-05-23,43.9306707,-77.43906892,Prince Edward County,NA,NA,4356512,Sandbanks-Vacations-&-Tours-944420w
ha-4356513,Quaint 2 bedroom cottage at the edge of Lake Ontario,House,Entire home/apt,NA,2019-05-24,43.9511202,-77.3484704,Prince Edward County,NA,NA,4356513,Sandbanks-Vacations-&-Tours-944420w
ha-4356519,"Cozy Spot In Wellington Steps From The Drake, Piano Bar And East And Main.",Cabin,Entire home/apt,NA,2018-03-09,43.94721759,-77.0685938,Prince Edward County,NA,NA,4356519,Sandbanks-Vacations-&-Tours-944420w
ha-4356520,Family-friendly retreat 5 mins to Sandbanks,House,Entire home/apt,NA,2018-06-05,43.92984627,-77.25671916,Prince Edward County,NA,NA,4356520,Sandbanks-Vacations-&-Tours-944420w
ha-4356521,This Cozy Colourful 2 BR Beachfront Bungalow Features An Open Concept Design,Bungalow,Entire home/apt,NA,2019-05-13,43.93507017,-77.2639995,Prince Edward County,NA,NA,4356521,Sandbanks-Vacations-&-Tours-944420w
ha-4356524,Relax And Play At Sheba's Lake House By The Sandbanks,Cottage,Entire home/apt,NA,2017-11-07,43.93541656,-77.26935249,Prince Edward County,NA,NA,4356524,NA
ha-4356526,One Of Our Few Vacation Homes That May Be Available For Last Minute Short Stays,Cottage,Entire home/apt,NA,2019-05-14,44.06542881,-77.17116741,Prince Edward County,NA,NA,4356526,Sandbanks-Vacations-&-Tours-944420w
ha-4356530,Private waterfront home on Weller's Bay Prince Edward County,House,Entire home/apt,NA,2017-10-03,43.99772476,-77.5221251,Prince Edward County,NA,NA,4356530,NA
ha-4357640,Weller's Waterfront Beach House in Prince Edward County ON,Cottage,Entire home/apt,NA,2017-12-29,44.0124051,-77.5691269,Prince Edward County,NA,NA,4357640,NA
ha-4409332,Peaceful Waterfront Home on 4 Acres,Cottage,Entire home/apt,NA,2017-07-15,44.13728103,-77.184979619999993,Prince Edward County,NA,NA,4409332,NA
ha-4414400,Downtown Picton With A Heated Salt-water Pool,House,Entire home/apt,NA,2019-05-14,44.0022002,-77.1473316,Prince Edward County,NA,NA,4414400,CanadaStays-970970w
ha-4423874,Bhagyam House - Prince Edward County,House,Entire home/apt,NA,2019-05-21,44.0083258,-77.25116,Prince Edward County,NA,NA,4423874,CanadaStays-970970w
ha-4444247,Sandbanks Summer Village - Woodlands Cottage (Tuesday Check-in),House,Entire home/apt,NA,2019-05-06,43.9250596,-77.1750712,Prince Edward County,NA,NA,4444247,CanadaStays-970970w
ha-4444248,Sandbanks Summer Village - Meadows Plus Cottage (Friday Check-in),House,Entire home/apt,NA,2019-05-21,43.9250596,-77.1750712,Prince Edward County,NA,NA,4444248,CanadaStays-970970w
ha-4444249,Sandbanks Summer Village - Water's Edge Cottage (Tuesday Check-in),House,Entire home/apt,NA,2019-05-23,43.9250596,-77.1750712,Prince Edward County,NA,NA,4444249,CanadaStays-970970w
ha-4444250,Sandbanks Summer Village - Meadows Cottage (Sunday Check-in),House,Entire home/apt,NA,2019-05-20,43.9250596,-77.1750712,Prince Edward County,NA,NA,4444250,CanadaStays-970970w
ha-4444251,Sandbanks Summer Village - Meadows Plus Cottage (Saturday Check-in),House,Entire home/apt,NA,2019-05-23,43.9250596,-77.1750712,Prince Edward County,NA,NA,4444251,CanadaStays-970970w
ha-4444252,Sandbanks Summer Village - Meadows Plus Cottage (Sunday Check-in),House,Entire home/apt,NA,2019-05-20,43.9250596,-77.1750712,Prince Edward County,NA,NA,4444252,CanadaStays-970970w
ha-4451529,Cribs on the Creek - The Pad,House,Entire home/apt,NA,2017-07-29,43.952474,-77.349660600000007,Prince Edward County,NA,NA,4451529,NA
ha-4457971,The Millpond House - Prince Edward County,House,Entire home/apt,NA,2018-10-24,43.93532264,-77.09186508,Prince Edward County,NA,NA,4457971,CanadaStays-970970w
ha-4468109,The Camp at Waupoos Island,Resort,Entire home/apt,NA,2019-05-24,43.9948232,-76.9821012,Prince Edward County,NA,NA,4468109,CanadaStays-970970w
ha-4470566,Mini Trailer Barbie and Ken,House,Entire home/apt,NA,2019-05-14,44.0149054,-77.4188213,Prince Edward County,NA,NA,4470566,CanadaStays-970970w
ha-4470568,Waterfront Tenting Site 48,House,Entire home/apt,NA,2018-06-30,44.01517649,-77.42161459,Prince Edward County,NA,NA,4470568,CanadaStays-970970w
ha-4470569,Waterfront Trophy Cottage,House,Entire home/apt,NA,2018-09-26,44.01916076,-77.4187712,Prince Edward County,NA,NA,4470569,CanadaStays-970970w
ha-4470570,Waterfront Breckenridge Cottage,Cottage,Entire home/apt,NA,2018-03-23,44.0149054,-77.4188213,Prince Edward County,NA,NA,4470570,CanadaStays-970970w
ha-4470986,The Reach House - Prince Edward,Cottage,Entire home/apt,NA,2018-01-18,44.0981083,-76.8847937,Prince Edward County,NA,NA,4470986,CanadaStays-970970w
ha-4472878,Rural Country Bed and Breakfast - Peaceful and Quiet!,House,Entire home/apt,NA,2018-09-22,43.96407297,-77.03995402,Prince Edward County,NA,NA,4472878,CanadaStays-970970w
ha-448092vb,Downtown Picton With A Heated Salt-water Pool in private garden,House,Entire home/apt,NA,2019-04-19,44.0021732,-77.1473746,Prince Edward County,NA,NA,448092vb,NA
ha-4485486,Loon Bay Cottage - Prince Edward,Cottage,Entire home/apt,NA,2017-09-19,43.9527092,-77.0383911,Prince Edward County,NA,NA,4485486,NA
ha-4487974,Retreat for body and soul,House,Entire home/apt,NA,2018-07-12,44.0557568,-76.94918205,Prince Edward County,NA,NA,4487974,CanadaStays-970970w
