ab-23998050,Beautiful large 2 bedroom home.,House,Entire home/apt,4/2/18,4-30-18,Canada,55.75269477,-120.2395171,British Columbia,Dawson Creek,,,,CAD,89.32,111.65,2769,3461,1,1,31,0,0,2,1,4,4/4/18,75,FALSE,,Flexible,164,200,41,50,,,131,2519,630,After 3PM,,7,0,7,TRUE,,23998050,1346829,https://www.airbnb.com/rooms/23998050,https://a0.muscache.com/im/pictures/ef4680a4-1371-4805-86b9-afd1e3a2ca5b.jpg?aki_policy=x_large,,,,
ab-30023369,Beautifully furnished 2 bedroom 2 bathroom condo,Condominium,Entire home/apt,11/26/18,5-19-19,Canada,56.25154,-120.86976,British Columbia,Fort St. John,,,,CAD,64.5,87,129,174,0.032,2,2,60,0,2,2,2,5/10/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,71,1981,495,Flexible,12PM (noon),5,1,7,TRUE,5,30023369,64659381,https://www.airbnb.com/rooms/30023369,https://a0.muscache.com/im/pictures/943bb322-d1b1-4f1b-9821-28a7e38ee041.jpg?aki_policy=x_large,,,,
ab-30023783,Beautifully furnished 3 bed 2 bathroom condo,Condominium,Entire home/apt,11/26/18,3-25-19,Canada,56.2493,-120.86824,British Columbia,Fort St. John,,,,CAD,89,118,534,708,0.194,1,6,25,0,2,2,2,3/22/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,71,1981,495,Flexible,12PM (noon),5,1,17,TRUE,5,30023783,64659381,https://www.airbnb.com/rooms/30023783,https://a0.muscache.com/im/pictures/943bb322-d1b1-4f1b-9821-28a7e38ee041.jpg?aki_policy=x_large,,,,
ab-28056190,Fort Saint John Farm Stay,Farm stay,Private room,9/12/18,5-22-19,Canada,56.24553,-120.84728,British Columbia,Fort St. John,,,,CAD,,,0,0,,0,,,,1,1,1,8/27/18,,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,93,2609,652,After 3PM,,1,0,1,TRUE,,28056190,211947201,https://www.airbnb.com/rooms/28056190,https://a0.muscache.com/im/pictures/42c740cb-86b3-4c0b-bfc6-10d2898b438d.jpg?aki_policy=x_large,,,,
ab-33477607,"""A little bit of tranquil""",Apartment,Shared room,4/8/19,5-20-19,Canada,55.77433,-120.22509,British Columbia,Dawson Creek,,,,CAD,22.73,30.82,250,339,0.5,5,11,11,8,1,,2,5/7/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,,,,4PM - 8PM,8AM,1,5,19,TRUE,5,33477607,252250340,https://www.airbnb.com/rooms/33477607,https://a0.muscache.com/im/pictures/48bed243-6b5a-465e-8727-6916b3eb7a9e.jpg?aki_policy=x_large,,,,
ab-25785607,Cute and Comfortable Two-Bedroom Home,House,Entire home/apt,6/8/18,5-22-19,Canada,55.7417,-120.22843,British Columbia,Dawson Creek,,,,CAD,67.11,88.66,13354,17642,0.691,43,199,89,46,2,1,3,5/3/19,100,FALSE,,Moderate - Free cancellation for 48 hours,,,34,45,,,94,1575,394,After 3PM,11AM,2,21,9,TRUE,4.5,25785607,14039747,https://www.airbnb.com/rooms/25785607,https://a0.muscache.com/im/pictures/765106cd-0d15-4f2b-8596-542f3e96be71.jpg?aki_policy=x_large,,,,
ab-25804276,Quiet and clean duplex,Townhouse,Private room,6/8/18,7-8-18,Canada,56.24381442,-120.8176172,British Columbia,Fort St. John,,,,CAD,46.14,58.61,323,410,0.226,4,7,24,0,1,2.5,4,7/2/18,75,FALSE,,Flexible policy –  Free cancellation within 48 hours,,,16,20,,,53,1498,374,After 3PM,,1,0,7,TRUE,,25804276,134803534,https://www.airbnb.com/rooms/25804276,https://a0.muscache.com/im/pictures/b49107cf-e03c-434f-bf4d-ea4e7907bfac.jpg?aki_policy=x_large,,,,
ab-25843694,Cozy Home Away From Home,Bungalow,Private room,6/14/18,9-13-18,Canada,56.23869158,-120.8116363,British Columbia,Fort St. John,,,,CAD,58,75,290,375,0.714,4,5,2,24,1,1,2,9/1/18,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,58,2148,537,After 8AM,1PM,1,4,7,TRUE,4,25843694,190862632,https://www.airbnb.com/rooms/25843694,https://a0.muscache.com/im/pictures/73edc7fe-7c48-435b-a226-c452d4795aea.jpg?aki_policy=x_large,,,,
ab-26572500,Gwillim Getaway Tumbler Ridge BC,House,Entire home/apt,7/4/18,10-29-18,Canada,55.13914124,-120.9913609,British Columbia,Tumbler Ridge,,,,CAD,96.57,125,4056,5250,0.592,6,42,29,21,3,2,5,8/31/18,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,96,2675,669,Flexible,,2,0,11,TRUE,,26572500,199815173,https://www.airbnb.com/rooms/26572500,https://a0.muscache.com/im/pictures/0f6b00b7-baa7-4a9a-a4a5-22d479086beb.jpg?aki_policy=x_large,,,,
ab-29102492,Furnished room #1,House,Private room,10/8/18,5-24-19,Canada,56.24286,-120.85345,British Columbia,Fort St. John,,,,CAD,32.84,43.76,3350,4464,0.513,15,102,97,13,1,1,2,5/14/19,100,FALSE,,Strict - Free cancellation for 48 hours,101,133,19,25,8,10,49,1064,266,5PM - 11PM,1PM,1,7,11,TRUE,4.5,29102492,218991988,https://www.airbnb.com/rooms/29102492,https://a0.muscache.com/im/pictures/55d485cf-130c-4607-b5b2-0022d8c4b49e.jpg?aki_policy=x_large,,,,
ab-34705601,PRIVATE 2 Bedroom basement apartment,House,Entire home/apt,5/18/19,5-22-19,Canada,56.23583,-120.82871,British Columbia,Fort St. John,,,,CAD,,,,,,,,,,2,1,2,5/15/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,,,,Flexible,12PM (noon),1,0,12,TRUE,,34705601,147441920,https://www.airbnb.com/rooms/34705601,https://a0.muscache.com/im/pictures/027b246c-eade-47f7-8cde-8e8e9e9252bf.jpg?aki_policy=x_large,,,,
ab-31321183,3 Bedroom - 1 Bathroom - Cozy Character Home,House,Entire home/apt,1/16/19,5-24-19,Canada,55.75482,-120.24559,British Columbia,Dawson Creek,,,,CAD,78.01,103.26,6397,8468,0.921,15,82,7,31,3,1,6,3/26/19,96,TRUE,,Strict - Free cancellation for 48 hours,,,56,75,5,7,122,2108,527,After 4PM,11AM,1,13,10,TRUE,4.9,31321183,34172894,https://www.airbnb.com/rooms/31321183,https://a0.muscache.com/im/pictures/86b9ac76-5da0-4996-b42a-c1c2e919230a.jpg?aki_policy=x_large,,,,
ab-30317637,Beautifully furnished 2 bedroom 2 bath condo,Condominium,Entire home/apt,12/11/18,5-18-19,Canada,56.2511,-120.86826,British Columbia,Fort St. John,,,,CAD,72.54,97.33,4425,5937,0.545,11,61,51,8,2,2,2,4/9/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,66,1856,464,12PM (noon) - 12AM (midnight),,5,2,8,TRUE,5,30317637,64659381,https://www.airbnb.com/rooms/30317637,https://a0.muscache.com/im/pictures/a2ec8612-8279-4531-8a5d-42c3c515c7d2.jpg?aki_policy=x_large,,,,
ab-30317761,Beautifully furnished 2 bedroom and 2 bath condo,Condominium,Entire home/apt,12/11/18,4-18-19,Canada,56.25084,-120.86909,British Columbia,Fort St. John,,,,CAD,63.61,85.44,1145,1538,0.31,3,18,40,4,2,2,2,4/9/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,63,1777,444,12PM (noon) - 12AM (midnight),12PM (noon),5,1,10,TRUE,5,30317761,64659381,https://www.airbnb.com/rooms/30317761,https://a0.muscache.com/im/pictures/969422bc-f0d7-4bd8-8515-7cb3985c9282.jpg?aki_policy=x_large,,,,
ab-33809675,Beautiful 2 bedroom suite in best part of town!,Guest suite,Entire home/apt,4/22/19,5-23-19,Canada,55.77511,-120.25833,British Columbia,Dawson Creek,,,,CAD,74,100,592,800,0.4,1,8,12,10,2,1,2,5/23/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,,,,After 3PM,,2,0,4,TRUE,,33809675,255269419,https://www.airbnb.com/rooms/33809675,https://a0.muscache.com/im/pictures/283f2f20-7113-42e5-a5b5-b5284c553483.jpg?aki_policy=x_large,,,,
ab-29259106,Boos RR,Bungalow,Entire home/apt,10/22/18,10-22-18,Canada,55.7112838,-120.1382694,British Columbia,Pouce Coupe,,,,,,,0,0,,0,,,,3,2,6,10/13/18,33,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,69,1944,486,After 3PM,,1,0,7,TRUE,,29259106,205982712,https://www.airbnb.com/rooms/29259106,https://a0.muscache.com/im/pictures/612f0fa5-f180-48f2-808f-5938f3d62e54.jpg?aki_policy=x_large,,,,
ab-32728483,Furnished Room #2,House,Private room,3/11/19,5-21-19,Canada,56.24429,-120.85502,British Columbia,Fort St. John,,,,CAD,31.8,42.47,954,1274,0.492,6,30,31,0,1,1,2,5/4/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,,,,5PM - 11PM,1PM,1,4,10,TRUE,3.8,32728483,218991988,https://www.airbnb.com/rooms/32728483,https://a0.muscache.com/im/pictures/83859303-888d-4fc3-9b74-ec7fa3053ba5.jpg?aki_policy=x_large,,,,
ab-33839590,"A clean, refreshing and welcoming House",House,Private room,4/24/19,5-21-19,Canada,56.23209,-120.81789,British Columbia,Fort St. John,,,,CAD,26.33,35.33,79,106,0.75,2,3,1,26,1,1,1,5/6/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,,,,4PM - 9PM,3PM,1,0,10,TRUE,,33839590,189660721,https://www.airbnb.com/rooms/33839590,https://a0.muscache.com/im/pictures/3174322d-7cbd-43c5-aac2-d4c4e48eee42.jpg?aki_policy=x_large,,,,
ha-4893801,Microtel Inn & Suites By Wyndham Fort St John,Hotel,Entire home/apt,,5-17-19,Canada,56.23071,-120.8341,British Columbia,Fort St. John,,,,,,,0,,,0,,,,0,1,2,5/14/19,,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": []}",,,,,,,92,,,,,,0,28,TRUE,,,,,,4893801,,https://www.homeaway.com/vacation-rental/p4893801,https://odis.homeaway.com/odis/listing/82fb1769-eff8-4672-a5c9-2bcb8d42ae99.c10.jpg
ha-3942498,"Surrounded by Beautiful Mountains, Waterfalls and Wildlife!   ",Mobile Home,Entire home/apt,,6-8-17,Canada,55.1284518,-121.009833,British Columbia,Tumbler Ridge,,,,,,,0,,,0,,,,4,1,6,7/31/16,100,,,"[{""limitedTo"": 14, ""refundPercent"": 50}, {""limitedTo"": 30, ""refundPercent"": 100}]",,,,,,,43,,,,,0,0,3,FALSE,,,,,,3942498,,https://www.homeaway.com/vacation-rental/p3942498,https://imagesus-ssl.homeaway.com/mda01/007caeb1-4c55-4041-8af6-ca1adddff64b.1.10
ha-4592802,Pomeroy Hotel and Conference Centre Fort St. John,Hotel,Entire home/apt,,5-15-19,Canada,56.2458,-120.8679,British Columbia,Fort St. John,,,,,,,0,,,0,,,,0,1,2,5/14/19,,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": []}",,,,,,,131,,,,,,0,41,TRUE,,,,,,4592802,,https://www.homeaway.com/vacation-rental/p4592802,https://odis.homeaway.com/odis/listing/ea3cd6da-ca16-4998-aa3b-d9026860c4cc.c6.jpg
ha-4595113,Stonebridge Hotel Fort St. John,Hotel,Entire home/apt,,5-17-19,Canada,56.23841,-120.8475,British Columbia,Fort St. John,,,,,,,0,,,0,,,,0,1,4,5/14/19,,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": []}",,,,,,,96,,,,,,1,23,TRUE,60,,,,,4595113,,https://www.homeaway.com/vacation-rental/p4595113,https://odis.homeaway.com/odis/listing/ca6aae1f-9854-440d-b8bb-fc48b1c1b070.c10.jpg
ha-4596912,Northern Grand Hotel,Hotel,Entire home/apt,,5-22-19,Canada,56.24648,-120.8446,British Columbia,Fort St. John,,,,,,,0,,,0,,,,0,1,2,5/14/19,,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": []}",,,,,,,123,,,,,,5,38,TRUE,80,,,,,4596912,,https://www.homeaway.com/vacation-rental/p4596912,https://odis.homeaway.com/odis/listing/c7e7a398-2a5b-4f60-9460-865d64c9abde.c10.jpg
ha-7130422,Cozy 3 Bedroom 2 Bathroom Full Home,House,Entire home/apt,,5-21-19,Canada,56.23203593,-120.8141772,British Columbia,Fort St. John,,,,,87.68,,8242,,0.468,8,94,107,33,3,2,6,4/25/19,100,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": [{""limitedTo"": 14, ""refundPercent"": 50}, {""limitedTo"": 30, ""refundPercent"": 100}]}",,,19,,,,71,,,,,,0,7,FALSE,,,,,,7130422,,https://www.homeaway.com/vacation-rental/p7130422,https://odis.homeaway.com/odis/listing/8b2c2511-bfdb-48ff-a864-ab34a7e04224.c10.jpg
ha-7167752,The Silverado Inn - Near Northern Alberta Railway Park,Corporate Apartment,Entire home/apt,,5-17-19,Canada,55.75902,-120.2275,British Columbia,Dawson Creek,,,,,,,0,,,0,,,,0,1,2,5/13/19,,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": []}",,,,,,,0,,,,,,0,19,TRUE,,,,,,7167752,,https://www.homeaway.com/vacation-rental/p7167752,https://odis.homeaway.com/odis/listing/16f6a50e-2f0b-4e6f-b8d1-462c8c827e1a.c10.jpg
ha-4605856,The George Dawson Inn,Hotel,Entire home/apt,,5-15-19,Canada,55.74383,-120.2246,British Columbia,Dawson Creek,,,,,,,0,,,0,,,,0,1,4,5/14/19,,,FALSE,"{""policy"": ""UNDEFINED"", ""policyPeriods"": []}",,,,,,,91,,,,,,0,12,TRUE,,,,,,4605856,,https://www.homeaway.com/vacation-rental/p4605856,https://odis.homeaway.com/odis/listing/0a64f8e3-c014-4a39-82c4-15e6cc534865.c10.jpg
