Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ha-3711695,"Tofino Water Front Home  Hot Tub, Beach, Private Float",House,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,49.14814568,-125.8900345,,
ha-375133,Spectacular Oceanfront Luxury Loft Style Condo   ,Condo,Entire home/apt,,#VALUE!,9-23-17,2017-09-23,49.1537608,-125.905758,,
ha-447699vb,Monthly Rental The Shore 405 Tofino,Condo,Entire home/apt,,#VALUE!,12-4-18,2018-12-04,49.1537326,-125.9056492,,
ha-507940vb,BayView House - 1 acre forested lot with amazing view of Jensen's Bay,House,Entire home/apt,,#VALUE!,5-15-19,2019-05-15,49.11387477,-125.8738759,,
ha-388589vb,Across from surf! Private! Couples Retreat!   ,House,Entire home/apt,,#VALUE!,10-1-17,2017-10-01,49.11416672,-125.880303,,
ha-513031vb,Rustic 3 Bedroom Home.,Apartment,Entire home/apt,,#VALUE!,10-30-18,2018-10-30,49.1332303,-125.8930907,,
ha-554122vb, Beachfront Tofino- For Families!,House,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,49.14515449,-125.9144717,,
ha-554184vb,Tofino Oceanfront Studio - Vista Hermosa,Condo,Entire home/apt,,#VALUE!,5-15-19,2019-05-15,49.1533132,-125.9098098,,
ha-555800vb,"Tucked In The Rainforest, Across The Road From Tofino's Best Surf! Soaker Tub! ",House,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.1104786,-125.8776718,,
ha-394245vb,"Dream Cottage - Luxurious, Private, Hot Tub - Chesterman Beach",House,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.12049484,-125.8909073,,
ha-588961vb,Tofino Oceanfront House - Vista Hermosa,House,Entire home/apt,,#VALUE!,5-22-19,2019-05-22,49.1533959,-125.9095477,,
ha-603091vb,Tofino-Brand New Executive Oceanfront Loft Rental   ,Condo,Entire home/apt,,#VALUE!,6-26-18,2018-06-26,49.1537573,-125.9057385,,
ha-1067285vb,Beautiful 2 Acre Waterfront Property On Jensen's Bay,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,49.1153635,-125.8824654,,
ha-608489vb,A quiet half acre moments from the beach   ,House,Entire home/apt,,#VALUE!,7-12-17,2017-07-12,49.11599283,-125.8826161,,
ha-615181vb,3BR Luxury Family Townhouse on Tofino's Chesterman Beach,Townhome,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.11543593,-125.8867454,,
ha-617795vb,Accommodation at Chesterman Beach   ,Apartment,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.12092784,-125.8932465,,
ha-626571vb,"Chesterman Beachfront House, spectacular views on the beach  ",House,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.11640161,-125.8943662,,
ha-455590vb,Harborfront Loft Condo,Condo,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.1532463,-125.910022,,
ha-455739vb,"Deluxe Beachfront 2 Bedroom Suite, Sleeps 2-4",Apartment,Entire home/apt,,#VALUE!,5-9-19,2019-05-09,49.1134397,-125.8877973,,
ha-3980182,"The Inn At Tough City - Tofino, British Columbia   ",House,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.15383911,-125.9063263,,
ha-641924vb,Port-O-Call on Tofino's Harbourfront - Views!   ,Condo,Entire home/apt,,#VALUE!,3-6-18,2018-03-06,49.15153704,-125.8984845,,
ha-641927vb,Oystercatcher At South Chesterman Beachhomes    ,Townhome,Entire home/apt,,#VALUE!,10-23-17,2017-10-23,49.11288135,-125.8825413,,
ha-644199vb,Sou'Wester On Chesterman Beach   ,Townhome,Entire home/apt,,#VALUE!,10-31-17,2017-10-31,49.1130499,-125.8825413,,
ha-665385vb, CoastalView House - Luxury Vacation Home on Jensen's Bay Waterfront   ,House,Entire home/apt,,#VALUE!,1-3-18,2018-01-03,49.11412759,-125.873554,,
ha-666624vb,Private Suites - Close To Town and Beaches,Apartment,Entire home/apt,,#VALUE!,1-9-19,2019-01-09,49.13111113,-125.8930798,,
ha-666727vb,Chesterman Beach !!!,Townhome,Entire home/apt,,#VALUE!,10-24-18,2018-10-24,49.11198243,-125.8826271,,
ha-678623vb,Just A Short Stroll To Chestermans Beach   ,Cabin,Entire home/apt,,#VALUE!,7-21-17,2017-07-21,49.11424012,-125.8824151,,
ha-685780vb,~TOFINO~ ~CHESTERMAN~ ~BEACH~ BEACHFRONT~ ~CUSTOM~ ~DESIGNED~ ~HOMES~,House,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.1125951,-125.8833346,,
ha-3982826,"Haidaway Cottage - Tofino, British Columbia   ",Cottage,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.11333847,-125.8902435,,
ha-3982827,"The Ship Wreck Studio Cottage - Tofino, British Columbia   ",Cottage,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.11332703,-125.8902435,,
ha-691916vb,Tofino~ Chesterman~ Beach~  Architecturally~ Designed~ House  Chahayis~ Sleeps 6,House,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.11192625,-125.8827129,,
ha-4591678,Long Beach Lodge Resort,Resort,Entire home/apt,,#VALUE!,5-6-19,2019-05-06,49.10476,-125.8721,,
ha-7690855,Cozy Heritage House Right in Down Town Tofino,Bed And Breakfast,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.1535385,-125.905453,,
ha-1093593vb,Waterfront Tofino Condo,Apartment,Entire home/apt,,#VALUE!,5-11-19,2019-05-11,49.1532462,-125.9099797,,
ha-1096090vb,"Sit and relax in the sun in your yard, or walk 2 minutes to Chesterman  beach",Condo,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,49.1132489,-125.8842474,,
ha-696410vb,Across From Cox Bay!,House,Entire home/apt,,#VALUE!,10-24-18,2018-10-24,49.10713652,-125.8680602,,
ha-4593720,Cox Bay Beach Resort,Resort,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.10532,-125.8709,,
ha-4593964,Tofino Resort + Marina,Hotel,Entire home/apt,,#VALUE!,12-6-18,2018-12-06,49.14975,-125.8956,,
ha-7704537,"Feel right at home with ""Home Away at Gateway""",Townhome,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.14838922,-125.8966553,,
ha-702809vb,The Jingle Shell- Steps from Chesterman Beach. Ideal For Couples!!!   ,Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11184203,-125.8805719,,
ha-706829vb,A Unique Retro Home near Tonquin Beach   ,House,Entire home/apt,,#VALUE!,8-26-18,2018-08-26,49.14844436,-125.9104701,,
ha-708259vb,Tofino Luxury Beachfront on 2 private acres,House,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.1434179,-125.9140751,,
ha-459570vb,"Our Cottage, your west coast getaway",House,Entire home/apt,,#VALUE!,1-5-19,2019-01-05,49.14763542,-125.9096085,,
ha-774453vb,Family Friendly home with a view of clayoquot sound walking distance to town   ,House,Entire home/apt,,#VALUE!,10-17-17,2017-10-17,49.1476584,-125.8966736,,
ha-1117619vb,Cozy West Coast Cedar Cabin,Cabin,Entire home/apt,,#VALUE!,10-22-18,2018-10-22,49.121141,-125.8890784,,
ha-1118365vb,2 Br Hilltop House With A View! Ideal For Families Or Couples   ,House,Entire home/apt,,#VALUE!,6-30-18,2018-06-30,49.15070536,-125.8938594,,
ha-777888vb,1 Bedroom Private Cabin By Southchesterman's Beach In Beautiful Tofino BC   ,Cabin,Entire home/apt,,#VALUE!,11-1-17,2017-11-01,49.1133912,-125.8861769,,
ha-779650vb,Beautiful + Spacious Inlet Getaway - Close to Chesterman's Beach,House,Entire home/apt,,#VALUE!,11-19-18,2018-11-19,49.11385701,-125.8735806,,
ha-1122799vb,Beautiful House Close To The Beach   ,House,Entire home/apt,,#VALUE!,12-21-17,2017-12-21,49.1160975,-125.8826075,,
ha-1129725vb,The Homestead Tofino (South Side)   ,House,Entire home/apt,,#VALUE!,7-23-17,2017-07-23,49.15170533,-125.9066166,,
ha-1132241vb,"Beautiful Brand New 3 Bedroom, 2.5 Bathroom House With Mountain Views   ",House,Entire home/apt,,#VALUE!,7-15-18,2018-07-15,49.14753807,-125.9035988,,
ha-1134705vb,The Homestead Tofino (North Side)   ,Townhome,Entire home/apt,,#VALUE!,7-23-17,2017-07-23,49.15263212,-125.9050387,,
ha-7157293,Cozy Harbourfront Studio in Tofino,House,Entire home/apt,,#VALUE!,10-11-18,2018-10-11,49.15550219,-125.9128236,,
ha-715833vb,Newly Renovated and Close To Town   ,Apartment,Entire home/apt,,#VALUE!,5-13-18,2018-05-13,49.15204577,-125.9014449,,
ha-715840vb,New Romantic Loft Cabin!,Cabin,Entire home/apt,,#VALUE!,5-9-19,2019-05-09,49.13032031,-125.8921248,,
ha-791763vb,Rustic Cabin With Loft Bed And Futon Below    ,Cabin,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.14403534,-125.8910962,,
ha-1150813vb,5 minute walk to the Beach,Apartment,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,49.12088108,-125.8908631,,
ha-797721vb,"Luxurious Oceanfront Custom Home, Fully Licensed & Beautiful Views of Meares Is!",House,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,49.13894106,-125.8881133,,
ha-399318vb,"Alder~~View House-Tofino, Hot Tub, Quiet Tranqill Setting   ",House,Entire home/apt,,#VALUE!,11-29-17,2017-11-29,49.13692474,-125.8906632,,
ha-798199vb,"A Westcoast Gem, Luxurious Cottage-House, Ocean View, 2km To Tofino and Beach",Cottage,Entire home/apt,,#VALUE!,11-22-18,2018-11-22,49.13905337,-125.8881991,,
ha-717862vb,Waterfront 2BR Condo,Condo,Entire home/apt,,#VALUE!,5-8-19,2019-05-08,49.15170375,-125.8993214,,
ha-813489vb,The Harbour Hideaway - Beautifully appointed waterfront loft with stunning views   ,Apartment,Entire home/apt,,#VALUE!,1-10-18,2018-01-10,49.1533134,-125.90981,,
ha-1163441vb,Chesterman Beach Townhome - Mizmo 18   ,Townhome,Entire home/apt,,#VALUE!,2-21-18,2018-02-21,49.1121895,-125.8802739,,
ha-1163468vb,Tofino Beach Townhouse - Discovery #19   ,Townhome,Entire home/apt,,#VALUE!,2-13-18,2018-02-13,49.11229243,-125.8759207,,
ha-1163484vb,Tofino Beach Townhouse on Chesterman Beach!    ,Townhome,Entire home/apt,,#VALUE!,2-14-18,2018-02-14,49.11351607,-125.8804678,,
ha-721758vb,Tofino-Brand New Ocean Front Executive Harbour Suite   ,Condo,Entire home/apt,,#VALUE!,10-30-17,2017-10-30,49.1537601,-125.9057583,,
ha-1175379vb,"Downtown Cypre Suite - Newly Renovated, Spacious 3 Bedroom Unit",Townhome,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.1519314,-125.9018225,,
ha-7221166,Fred Tibbs Ocean Front Condos,Condo,Entire home/apt,,#VALUE!,12-6-18,2018-12-06,49.15323,-125.9101,,
ha-724570vb,Tofino Hideaway West Coast Retreat,Cottage,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.12938794,-125.891547,,
ha-837348vb,"Water Front 2 Bedroom, 2 Story Apartment W/ Huge Patio In The Heart Of Tofino   ",Apartment,Entire home/apt,,#VALUE!,8-15-18,2018-08-15,49.15154235,-125.8985972,,
ha-7272080,Mackenzie Beach Resort,Cabin,Entire home/apt,,#VALUE!,12-6-18,2018-12-06,49.1324,-125.9016,,
ha-7273695,Eik Landing Ocean Front Condos,Condo,Entire home/apt,,#VALUE!,12-6-18,2018-12-06,49.15165,-125.8996,,
ha-1194301vb,"J-Bay Guesthouse,  custom built new home only minutes from Chesterman Beach",House,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,49.1136537,-125.8742225,,
ha-401643vb,Shorewind Place - Tofino    ,House,Entire home/apt,,#VALUE!,4-28-18,2018-04-28,49.14853287,-125.8931046,,
ha-4017302,Salal Berry & Forest Den Cottages   ,Cottage,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.11686325,-125.89151,,
ha-4017303,Solwood's Ocean Path   ,House,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.11686325,-125.89151,,
ha-729379vb,Oceanfront Panoramic Views #20170131,House,Entire home/apt,,#VALUE!,12-21-18,2018-12-21,49.1064951,-125.8725244,,
ha-845009vb,"Large Beautiful 2 Br, 2 Bath Custom House by South Chesterman's Beach   ",House,Entire home/apt,,#VALUE!,7-24-18,2018-07-24,49.11356473,-125.8850959,,
ha-845765vb,Spring's Studio By Chesterman's Beach With Full Kitchen & Private Patio   ,Studio,Entire home/apt,,#VALUE!,7-27-17,2017-07-27,49.11361593,-125.8860911,,
ha-846323vb,"Private 1 Bdrm Cedar A Frame Cabin with King Bed, Lots of Skylights & Hot Tub   ",Cabin,Entire home/apt,,#VALUE!,9-5-18,2018-09-05,49.15072838,-125.9038492,,
ha-465027vb,"Tidal~~View House, Luxury 3 BR vacation home, 5 minute walk to Chesterman Beach   ",House,Entire home/apt,,#VALUE!,7-20-17,2017-07-20,49.1151447,-125.8801341,,
ha-847635vb,Spacious home in Tofino's best surf and sand neighbourhood,House,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.10926454,-125.8731343,,
ha-732095vb,"2 Bedroom suite, in town, perfect for families and couples.",House,Entire home/apt,,#VALUE!,3-29-19,2019-03-29,49.147754,-125.896029,,
ha-848416vb,Water Front Condo #4 Downtown Tofino With Beautiful Views   ,Condo,Entire home/apt,,#VALUE!,7-26-17,2017-07-26,49.1533134,-125.90981,,
ha-849460vb,Water Front Condo #20 Downtown Tofino with Beautiful Views   ,Condo,Entire home/apt,,#VALUE!,7-12-17,2017-07-12,49.1533134,-125.90981,,
ha-733637vb,"The Dunes House at Chesterman Beach, a 2 minute walk to the beach!",House,Entire home/apt,,#VALUE!,5-19-19,2019-05-19,49.12239557,-125.892968,,
ha-1209805vb,"SurfSide Beach House, Tofino BC   ",House,Entire home/apt,,#VALUE!,1-4-18,2018-01-04,49.12637202,-125.892985,,
ha-849910vb,Water Front Condo #18 Downtown Tofino With Beautiful Views   ,Condo,Entire home/apt,,#VALUE!,7-12-17,2017-07-12,49.1533134,-125.90981,,
ha-850054vb,Water Front Condo 22 Downtown Tofino with Beautiful Views   ,Condo,Entire home/apt,,#VALUE!,7-12-17,2017-07-12,49.1533134,-125.90981,,
ha-850852vb,Just steps from the sand!,House,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.12334053,-125.8937826,,
ha-465627vb,Heron's Perch - Romantic Cottage on Chesterman Beach!,Cottage,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.1184613,-125.8920917,,
ha-852569vb,"Alaqua On The Beach Is Beach Front, Pet Friendly With A Hot Tub",House,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,49.11505401,-125.8910189,,
ha-852570vb,The Brick House on Lynn Rd. is just a 5 minunte walk to Chesterman Beach.   ,House,Entire home/apt,,#VALUE!,4-5-18,2018-04-05,49.11390735,-125.8897397,,
ha-852571vb,Burnside cottage is pet friendly and a 5 minute walk to Chesterman Beach   ,Cabin,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.12189055,-125.8937954,,
ha-852572vb,"Casa Del Nino Is Pet Friendly, With A Hot Tub, And Close To Town.   ",Cabin,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.13366734,-125.8928845,,
ha-852574vb,"Meare's View is a pet friendly, oceanview  condo,within walking distance to town   ",Condo,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.1533134,-125.9101533,,
ha-852575vb,This family friendly beachfront condo has direct access to chesterman beach   ,Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11251617,-125.8825842,,
ha-852576vb,A Well Appointed Town Home With Direct Beach Access To Chesterman Beach   ,Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11310608,-125.8816401,,
ha-852577vb,This Family Friendly Town House Has Direct Access To Chesterman Beach   ,Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.1116173,-125.8811298,,
ha-852578vb,South Chesterman #27 - Kisameet - Is A Luxurious One Bedroom Adult-Oriented Cond   ,Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11178585,-125.8809152,,
ha-852579vb,"Multi-level Town Home With Views Of Chesterman Beach, And Direct Beach Access   ",Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11201058,-125.881516,,
ha-852580vb,Beach facing town house with direct beach access to Chesterman Beach.   ,Townhome,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11178585,-125.8812585,,
ha-852581vb,"Beach Front, on Chesterman Beach, hot tub, pet friendly.   ",House,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.12342341,-125.8961083,,
ha-852584vb,Relax on the deck in your private hot tub overlooking Jensen’s Bay.    ,House,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11199247,-125.8772874,,
ha-852585vb,"Maxwell Fir suite is pet friendly , and a 5 min. walk to Chesterman Beach   ",House,Entire home/apt,,#VALUE!,12-31-17,2017-12-31,49.12181981,-125.8918522,,
ha-852658vb,"A Rustic Pet Friendly, Beach Front Cabin With A Hot Tub   ",Cabin,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.11331878,-125.8851229,,
ha-853744vb,Water Front Condo 15 Downtown Tofino with Beautiful Views   ,Condo,Entire home/apt,,#VALUE!,7-12-17,2017-07-12,49.1533134,-125.90981,,
ha-739091vb,Private Suite - 3 minute walk to Chesterman Beach   ,Cottage,Entire home/apt,,#VALUE!,7-15-18,2018-07-15,49.12240259,-125.8921848,,
ha-7397299,Private one bedroom king suite with kitchenette,Guest House,Entire home/apt,,#VALUE!,11-4-18,2018-11-04,49.11637125,-125.8792089,,
ha-1226642vb,Newly Renovated 3 Bedroom Home,House,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.14883317,-125.9103204,,
ha-854941vb,Storm Watch Suite #1 Ocean Front. Cliff Edge. Hot Tub. Cedar Sauna. Fire Pit.,House,Entire home/apt,,#VALUE!,5-19-19,2019-05-19,49.14910657,-125.912453,,
ha-742699vb,Unique Penthouse Amazing Views!   ,Apartment,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.15420939,-125.9062732,,
ha-1237493vb,West Coast Contemporary with Harbour and Mountain Views,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,49.1488038,-125.8981808,,
ha-865573vb,Beautiful Luxurious Third-floor Loft Condo With Stunning Water View & Fireplace   ,Condo,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,49.154045,-125.9053929,,
ha-470987vb,Water Front Condo 26 Downtown Tofino with Beautiful Views   ,Condo,Entire home/apt,,#VALUE!,9-19-17,2017-09-19,49.1532463,-125.910022,,
ha-1242931vb,Fred Tibbs #10   Cozy Studio Overlooking Meares Island,Condo,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,49.15470213,-125.9088067,,
ha-471232vb,Luxury townhome with direct private beach access,Townhome,Entire home/apt,,#VALUE!,4-18-19,2019-04-18,49.11142066,-125.8798101,,
ha-1245972vb,Seas the Day at Tofino !,Cabin,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,49.11935137,-125.8957937,,
ha-1250812vb,Close to North Chestermans Eriskay Home ,House,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,49.12253307,-125.8964295,,
ha-872598vb,Chesterman Beach Fine Art Vacation House - Walking distance to North Chesterman,House,Entire home/apt,,#VALUE!,5-9-19,2019-05-09,49.12212174,-125.8920936,,
ha-472671vb,Waterfront luxury condo    ,Condo,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,49.1537437,-125.9056454,,
ha-473007vb,Hemlock Hideaway Cottage - just a short stroll to South Chesterman Beach   ,Cottage,Entire home/apt,,#VALUE!,4-25-18,2018-04-25,49.11483571,-125.8800697,,
ha-1253766vb,Blue Heron Guest House - Architecturally Designed Waterfront Home ,House,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,49.11407,-125.8803767,,
ha-1255200vb,Cozy condo on South Chesterman   ,Condo,Entire home/apt,,#VALUE!,1-23-18,2018-01-23,49.11301306,-125.8785715,,
ha-877605vb,Contemporary West Coast Home With Panoramic Harbour And Mountain Views. ,House,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,49.14738724,-125.8960841,,
ha-879465vb,Across from Cox Bay!!!,Cabin,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.10709448,-125.8681672,,
ha-1260314vb,Tofino Luxury 2BR Waterfront Condo -- Walk Score 99 -- by OnlyBC,Condo,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.14670787,-125.8986262,,
ha-880969vb,"Family & pet friendly at Tofino Botanical Gardens, inlet views, walk to beach!   ",House,Entire home/apt,,#VALUE!,6-16-17,2017-06-16,49.13340221,-125.8917714,,
ha-1269801vb,"# 28 South Chesterman , Comfortable Condo with amazing views ",Condo,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,49.10878457,-125.8800491,,
ha-1279381vb,"Cozy, Private Cabin short walk to Mackenzie Beach",Cottage,Entire home/apt,,#VALUE!,11-13-18,2018-11-13,49.13530107,-125.8946835,,
ha-1293216vb,Coastal Cool - HABITAT House with Hot Tub Ucluelet / Tofino,House,Entire home/apt,,#VALUE!,4-16-19,2019-04-16,48.96927065,-125.590623,,
ha-901990vb," Snow Birds Quiet, Private Luxury Condo On The Waterfront. Amazing Sunsets!",Condo,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,49.15394789,-125.9057663,,
ha-911075vb,West Coast cabin located steps away from beautiful Chesterman Beach   ,Cabin,Entire home/apt,,#VALUE!,7-18-17,2017-07-18,49.1220658,-125.8938292,,
ha-1311365vb,Centrally located with Harbour View and large deck ,House,Entire home/apt,,#VALUE!,5-22-19,2019-05-22,49.15268796,-125.9080729,,
ha-4788605,3 Bedroom Villa Rental - Sleeps 6 - Tofino - 1228253   ,House,Entire home/apt,,#VALUE!,12-17-17,2017-12-17,49.152431,-125.908981,,
ha-922716vb,Home on Tofino Inlet   ,House,Entire home/apt,,#VALUE!,7-31-17,2017-07-31,49.14800181,-125.8960183,,
ha-923820vb,Contact Manager for availability,Condo,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,49.15069028,-125.9087307,,
ha-923846vb,Contact Manager for Availability,Condo,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,49.15115811,-125.9063769,,
ha-924157vb,"Cox Bay Retreat Is A Newly Built 3 Bedroom , 2BA",House,Entire home/apt,,#VALUE!,5-10-19,2019-05-10,49.1078403,-125.8692645,,
ha-4807106,Sienna's Tree House (Tall Trees And Salty Breeze)   ,House,Entire home/apt,,#VALUE!,1-21-18,2018-01-21,49.1218277,-125.8889864,,
ha-481194vb,"Stay for a month: a waterfront retreat in which to relax, discover, adventure!   ",Condo,Entire home/apt,,#VALUE!,6-23-17,2017-06-23,49.15403376,-125.9056349,,
ha-954892vb,Dunes Cabin at Chesterman Beach -Private 2BR House & Hot Tub,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,49.1220445,-125.8920239,,
ha-1365565vb,HomeBase Tofino - large house in central part of town!,House,Entire home/apt,,#VALUE!,12-5-18,2018-12-05,49.15050253,-125.9085645,,
ha-417578vb,Zoe's at North Beach - Beach location 3 bedroom home!,House,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,49.1225454,-125.8944387,,
ha-482875vb,Ocean Front - Water View - Child Friendly ,Townhome,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.15145985,-125.8981411,,
ha-419062vb,The Anchorage- The Perfect Waterfront Suite!!! ,Condo,Entire home/apt,,#VALUE!,5-15-19,2019-05-15,49.15187036,-125.8981304,,
ha-969292vb,1 bedroom condo on Chesterman Beach/monthly rental   ,Condo,Entire home/apt,,#VALUE!,4-10-18,2018-04-10,49.1116173,-125.8801427,,
ha-995821vb, Storm Watch Suites #2. Ocean Front. Cliff Edge. Hot Tub. Cedar Sauna. Fire Pit.,House,Entire home/apt,,#VALUE!,5-15-19,2019-05-15,49.14909956,-125.9126783,,
ha-995934vb,Storm Watch Suites #3. Ocean Front. Cliff Edge. Hot Tub. Cedar Sauna. Fire Pit. ,House,Entire home/apt,,#VALUE!,5-15-19,2019-05-15,49.14913464,-125.9126783,,
ha-1420482vb,"Tofino BC 3 Bedroom, 2.5 Bathroom luxury townhome monthly rental",Townhome,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,49.13103788,-125.8981499,,
ha-1423339vb,"Welcome to Cedar Sands, your home away from home!",House,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,49.1088933,-125.8627585,,
ha-1498063vb,--> Magnificent 3Bed 3Bath Tofino Beach House DIRECTLY on Chesterman Beach ! < -,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,49.12096797,-125.8886374,,
ha-155279vb,3BR Luxury Beachfront Condo on Tofino's Chesterman Beach,Condo,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,49.11233902,-125.8813019,,
ha-1591904vb,The Innlet House: stunning water views,House,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,49.14256656,-125.8860069,,
